GroupKey,PrimaryKey,RelationKey,RelationType,Date,Value,PrimaryKeyGroupAccountName,RelationKeyGroupAccountName,anomaly
A1,A120,A114,CHILD,2018-06,0.0,User sub-account of Seguros,Seguros,0
A1,A120,A114,CHILD,2018-07,2692.93,User sub-account of Seguros,Seguros,0
A1,A120,A114,CHILD,2018-08,0.0,User sub-account of Seguros,Seguros,0
A1,A120,A114,CHILD,2018-09,0.0,User sub-account of Seguros,Seguros,0
A1,A120,A114,CHILD,2018-10,0.0,User sub-account of Seguros,Seguros,0
A1,A120,A114,CHILD,2018-11,0.0,User sub-account of Seguros,Seguros,0
A1,A120,A114,CHILD,2018-12,669.62,User sub-account of Seguros,Seguros,0
A1,A121,A114,CHILD,2017-01,-0.0,User sub-account of Seguros,Seguros,0
A1,A121,A114,CHILD,2017-02,0.0,User sub-account of Seguros,Seguros,0
A1,A121,A114,CHILD,2017-03,0.0,User sub-account of Seguros,Seguros,0
A1,A121,A114,CHILD,2017-04,0.0,User sub-account of Seguros,Seguros,0
A1,A121,A114,CHILD,2017-05,106.35,User sub-account of Seguros,Seguros,0
A1,A121,A114,CHILD,2017-06,0.0,User sub-account of Seguros,Seguros,0
A1,A121,A114,CHILD,2017-07,127.81,User sub-account of Seguros,Seguros,0
A1,A122,A114,CHILD,2017-01,3333.84,User sub-account of Seguros,Seguros,0
A1,A122,A114,CHILD,2017-02,9.45,User sub-account of Seguros,Seguros,0
A1,A122,A114,CHILD,2017-03,9.56,User sub-account of Seguros,Seguros,0
A1,A122,A114,CHILD,2017-04,9.56,User sub-account of Seguros,Seguros,0
A1,A122,A114,CHILD,2017-05,9.56,User sub-account of Seguros,Seguros,0
A1,A122,A114,CHILD,2017-06,9.56,User sub-account of Seguros,Seguros,0
A1,A122,A114,CHILD,2017-07,161.85,User sub-account of Seguros,Seguros,0
A1,A122,A114,CHILD,2017-08,9.56,User sub-account of Seguros,Seguros,0
A1,A122,A114,CHILD,2017-09,237.99,User sub-account of Seguros,Seguros,0
A1,A122,A114,CHILD,2017-10,9.56,User sub-account of Seguros,Seguros,0
A1,A122,A114,CHILD,2017-11,0.0,User sub-account of Seguros,Seguros,0
A1,A122,A114,CHILD,2017-12,-9.56,User sub-account of Seguros,Seguros,0
A1,A122,A114,CHILD,2018-01,1162.9,User sub-account of Seguros,Seguros,0
A1,A122,A114,CHILD,2018-02,0.0,User sub-account of Seguros,Seguros,0
A1,A122,A114,CHILD,2018-03,0.0,User sub-account of Seguros,Seguros,0
A1,A122,A114,CHILD,2018-04,0.0,User sub-account of Seguros,Seguros,0
A1,A122,A114,CHILD,2018-05,0.0,User sub-account of Seguros,Seguros,0
A1,A122,A114,CHILD,2018-06,0.0,User sub-account of Seguros,Seguros,0
A1,A122,A114,CHILD,2018-07,65.49,User sub-account of Seguros,Seguros,0
A1,A122,A114,CHILD,2018-08,0.0,User sub-account of Seguros,Seguros,0
A1,A122,A114,CHILD,2018-09,227.41,User sub-account of Seguros,Seguros,0
A1,A122,A114,CHILD,2018-10,0.0,User sub-account of Seguros,Seguros,0
A1,A122,A114,CHILD,2018-11,0.0,User sub-account of Seguros,Seguros,0
A1,A122,A114,CHILD,2018-12,16.24,User sub-account of Seguros,Seguros,0
A1,A123,A98,CHILD,2017-01,770.16,Contencioso e notariado,Serviços diversos,0
A1,A123,A98,CHILD,2017-02,670.41,Contencioso e notariado,Serviços diversos,0
A1,A123,A98,CHILD,2017-03,0.0,Contencioso e notariado,Serviços diversos,0
A1,A123,A98,CHILD,2017-04,0.0,Contencioso e notariado,Serviços diversos,0
A1,A123,A98,CHILD,2017-05,20.41,Contencioso e notariado,Serviços diversos,0
A1,A123,A98,CHILD,2017-06,351.62,Contencioso e notariado,Serviços diversos,0
A1,A123,A98,CHILD,2017-07,40.82,Contencioso e notariado,Serviços diversos,0
A1,A123,A98,CHILD,2017-08,20.41,Contencioso e notariado,Serviços diversos,0
A1,A123,A98,CHILD,2017-09,602.6799999999997,Contencioso e notariado,Serviços diversos,0
A1,A123,A98,CHILD,2017-10,188.28,Contencioso e notariado,Serviços diversos,0
A1,A123,A98,CHILD,2017-11,20.0,Contencioso e notariado,Serviços diversos,0
A1,A123,A98,CHILD,2017-12,40.82,Contencioso e notariado,Serviços diversos,0
A1,A123,A98,CHILD,2018-01,174.16,Contencioso e notariado,Serviços diversos,0
A1,A123,A98,CHILD,2018-02,501.53,Contencioso e notariado,Serviços diversos,0
A1,A123,A98,CHILD,2018-03,0.0,Contencioso e notariado,Serviços diversos,0
A1,A123,A98,CHILD,2018-04,45.41,Contencioso e notariado,Serviços diversos,0
A1,A123,A98,CHILD,2018-05,244.91,Contencioso e notariado,Serviços diversos,0
A1,A123,A98,CHILD,2018-06,61.23,Contencioso e notariado,Serviços diversos,0
A1,A123,A98,CHILD,2018-07,936.82,Contencioso e notariado,Serviços diversos,0
A1,A123,A98,CHILD,2018-08,51.02,Contencioso e notariado,Serviços diversos,0
A1,A123,A98,CHILD,2018-09,334.23,Contencioso e notariado,Serviços diversos,0
A1,A123,A98,CHILD,2018-10,484.49000000000007,Contencioso e notariado,Serviços diversos,0
A1,A123,A98,CHILD,2018-11,68.24000000000001,Contencioso e notariado,Serviços diversos,0
A1,A123,A98,CHILD,2018-12,40.82,Contencioso e notariado,Serviços diversos,0
A1,A124,A123,CHILD,2017-01,770.16,User sub-account of Contencioso e notariado,Contencioso e notariado,0
A1,A124,A123,CHILD,2017-02,670.41,User sub-account of Contencioso e notariado,Contencioso e notariado,0
A1,A124,A123,CHILD,2017-03,0.0,User sub-account of Contencioso e notariado,Contencioso e notariado,0
A1,A124,A123,CHILD,2017-04,0.0,User sub-account of Contencioso e notariado,Contencioso e notariado,0
A1,A124,A123,CHILD,2017-05,20.41,User sub-account of Contencioso e notariado,Contencioso e notariado,0
A1,A124,A123,CHILD,2017-06,351.62,User sub-account of Contencioso e notariado,Contencioso e notariado,0
A1,A124,A123,CHILD,2017-07,40.82,User sub-account of Contencioso e notariado,Contencioso e notariado,0
A1,A124,A123,CHILD,2017-08,20.41,User sub-account of Contencioso e notariado,Contencioso e notariado,0
A1,A124,A123,CHILD,2017-09,602.6799999999997,User sub-account of Contencioso e notariado,Contencioso e notariado,0
A1,A124,A123,CHILD,2017-10,188.28,User sub-account of Contencioso e notariado,Contencioso e notariado,0
A1,A124,A123,CHILD,2017-11,20.0,User sub-account of Contencioso e notariado,Contencioso e notariado,0
A1,A124,A123,CHILD,2017-12,40.82,User sub-account of Contencioso e notariado,Contencioso e notariado,0
A1,A124,A123,CHILD,2018-01,174.16,User sub-account of Contencioso e notariado,Contencioso e notariado,0
A1,A124,A123,CHILD,2018-02,501.53,User sub-account of Contencioso e notariado,Contencioso e notariado,0
A1,A124,A123,CHILD,2018-03,0.0,User sub-account of Contencioso e notariado,Contencioso e notariado,0
A1,A124,A123,CHILD,2018-04,45.41,User sub-account of Contencioso e notariado,Contencioso e notariado,0
A1,A124,A123,CHILD,2018-05,244.91,User sub-account of Contencioso e notariado,Contencioso e notariado,0
A1,A124,A123,CHILD,2018-06,61.23,User sub-account of Contencioso e notariado,Contencioso e notariado,0
A1,A124,A123,CHILD,2018-07,936.82,User sub-account of Contencioso e notariado,Contencioso e notariado,0
A1,A124,A123,CHILD,2018-08,51.02,User sub-account of Contencioso e notariado,Contencioso e notariado,0
A1,A124,A123,CHILD,2018-09,334.23,User sub-account of Contencioso e notariado,Contencioso e notariado,0
A1,A124,A123,CHILD,2018-10,484.49000000000007,User sub-account of Contencioso e notariado,Contencioso e notariado,0
A1,A124,A123,CHILD,2018-11,68.24000000000001,User sub-account of Contencioso e notariado,Contencioso e notariado,0
A1,A124,A123,CHILD,2018-12,40.82,User sub-account of Contencioso e notariado,Contencioso e notariado,0
A1,A125,A98,CHILD,2017-01,810.0500000000002,Despesas de representação,Serviços diversos,0
A1,A125,A98,CHILD,2017-02,2350.75,Despesas de representação,Serviços diversos,0
A1,A125,A98,CHILD,2017-03,2292.6,Despesas de representação,Serviços diversos,0
A1,A125,A98,CHILD,2017-04,730.45,Despesas de representação,Serviços diversos,0
A1,A125,A98,CHILD,2017-05,2229.1799999999994,Despesas de representação,Serviços diversos,0
A1,A125,A98,CHILD,2017-06,1185.8,Despesas de representação,Serviços diversos,0
A1,A125,A98,CHILD,2017-07,1929.51,Despesas de representação,Serviços diversos,0
A1,A125,A98,CHILD,2017-08,521.05,Despesas de representação,Serviços diversos,0
A1,A125,A98,CHILD,2017-09,1363.65,Despesas de representação,Serviços diversos,0
A1,A125,A98,CHILD,2017-10,1337.5100000000002,Despesas de representação,Serviços diversos,0
A1,A125,A98,CHILD,2017-11,1853.74,Despesas de representação,Serviços diversos,0
A1,A125,A98,CHILD,2017-12,1205.3100000000004,Despesas de representação,Serviços diversos,0
A1,A125,A98,CHILD,2018-01,487.22,Despesas de representação,Serviços diversos,0
A1,A125,A98,CHILD,2018-02,1364.5600000000004,Despesas de representação,Serviços diversos,0
A1,A125,A98,CHILD,2018-03,2834.26,Despesas de representação,Serviços diversos,0
A1,A125,A98,CHILD,2018-04,1489.84,Despesas de representação,Serviços diversos,0
A1,A125,A98,CHILD,2018-05,2575.32,Despesas de representação,Serviços diversos,0
A1,A125,A98,CHILD,2018-06,1544.3400000000006,Despesas de representação,Serviços diversos,0
A1,A125,A98,CHILD,2018-07,1339.63,Despesas de representação,Serviços diversos,0
A1,A125,A98,CHILD,2018-08,1167.52,Despesas de representação,Serviços diversos,0
A1,A125,A98,CHILD,2018-09,906.74,Despesas de representação,Serviços diversos,0
A1,A125,A98,CHILD,2018-10,1859.17,Despesas de representação,Serviços diversos,0
A1,A125,A98,CHILD,2018-11,1954.39,Despesas de representação,Serviços diversos,0
A1,A125,A98,CHILD,2018-12,3625.0200000000013,Despesas de representação,Serviços diversos,0
A1,A126,A125,CHILD,2017-01,227.9,User sub-account of Despesas de representação,Despesas de representação,0
A1,A126,A125,CHILD,2017-02,866.8,User sub-account of Despesas de representação,Despesas de representação,0
A1,A126,A125,CHILD,2017-03,1197.15,User sub-account of Despesas de representação,Despesas de representação,0
A1,A126,A125,CHILD,2017-04,520.0500000000002,User sub-account of Despesas de representação,Despesas de representação,0
A1,A126,A125,CHILD,2017-05,1192.4,User sub-account of Despesas de representação,Despesas de representação,0
A1,A126,A125,CHILD,2017-06,683.4,User sub-account of Despesas de representação,Despesas de representação,0
A1,A126,A125,CHILD,2017-07,716.5299999999997,User sub-account of Despesas de representação,Despesas de representação,0
A1,A126,A125,CHILD,2017-08,246.45,User sub-account of Despesas de representação,Despesas de representação,0
A1,A126,A125,CHILD,2017-09,424.35,User sub-account of Despesas de representação,Despesas de representação,0
A1,A126,A125,CHILD,2017-10,313.4000000000001,User sub-account of Despesas de representação,Despesas de representação,0
A1,A126,A125,CHILD,2017-11,929.75,User sub-account of Despesas de representação,Despesas de representação,0
A1,A126,A125,CHILD,2017-12,700.25,User sub-account of Despesas de representação,Despesas de representação,0
A1,A126,A125,CHILD,2018-01,291.1,User sub-account of Despesas de representação,Despesas de representação,0
A1,A126,A125,CHILD,2018-02,355.0,User sub-account of Despesas de representação,Despesas de representação,0
A1,A126,A125,CHILD,2018-03,1145.87,User sub-account of Despesas de representação,Despesas de representação,0
A1,A126,A125,CHILD,2018-04,373.81,User sub-account of Despesas de representação,Despesas de representação,0
A1,A126,A125,CHILD,2018-05,1046.88,User sub-account of Despesas de representação,Despesas de representação,0
A1,A126,A125,CHILD,2018-06,702.49,User sub-account of Despesas de representação,Despesas de representação,0
A1,A126,A125,CHILD,2018-07,690.53,User sub-account of Despesas de representação,Despesas de representação,0
A1,A126,A125,CHILD,2018-08,787.62,User sub-account of Despesas de representação,Despesas de representação,0
A1,A126,A125,CHILD,2018-09,344.28,User sub-account of Despesas de representação,Despesas de representação,0
A1,A126,A125,CHILD,2018-10,575.15,User sub-account of Despesas de representação,Despesas de representação,0
A1,A126,A125,CHILD,2018-11,956.0999999999997,User sub-account of Despesas de representação,Despesas de representação,0
A1,A126,A125,CHILD,2018-12,1574.5699999999995,User sub-account of Despesas de representação,Despesas de representação,0
A1,A127,A125,CHILD,2017-01,-0.0,User sub-account of Despesas de representação,Despesas de representação,0
A1,A127,A125,CHILD,2017-02,19.9,User sub-account of Despesas de representação,Despesas de representação,0
A1,A127,A125,CHILD,2017-03,139.25,User sub-account of Despesas de representação,Despesas de representação,0
A1,A127,A125,CHILD,2017-04,0.0,User sub-account of Despesas de representação,Despesas de representação,0
A1,A127,A125,CHILD,2017-05,0.0,User sub-account of Despesas de representação,Despesas de representação,0
A1,A127,A125,CHILD,2017-06,0.0,User sub-account of Despesas de representação,Despesas de representação,0
A1,A127,A125,CHILD,2017-07,0.0,User sub-account of Despesas de representação,Despesas de representação,0
A1,A127,A125,CHILD,2017-08,0.0,User sub-account of Despesas de representação,Despesas de representação,0
A1,A127,A125,CHILD,2017-09,0.0,User sub-account of Despesas de representação,Despesas de representação,0
A1,A127,A125,CHILD,2017-10,0.0,User sub-account of Despesas de representação,Despesas de representação,0
A1,A127,A125,CHILD,2017-11,0.0,User sub-account of Despesas de representação,Despesas de representação,0
A1,A127,A125,CHILD,2017-12,0.0,User sub-account of Despesas de representação,Despesas de representação,0
A1,A127,A125,CHILD,2018-01,-0.0,User sub-account of Despesas de representação,Despesas de representação,0
A1,A127,A125,CHILD,2018-02,157.31,User sub-account of Despesas de representação,Despesas de representação,0
A1,A127,A125,CHILD,2018-03,202.04,User sub-account of Despesas de representação,Despesas de representação,0
A1,A127,A125,CHILD,2018-04,270.18,User sub-account of Despesas de representação,Despesas de representação,0
A1,A127,A125,CHILD,2018-05,634.68,User sub-account of Despesas de representação,Despesas de representação,0
A1,A127,A125,CHILD,2018-06,0.0,User sub-account of Despesas de representação,Despesas de representação,0
A1,A127,A125,CHILD,2018-07,99.8,User sub-account of Despesas de representação,Despesas de representação,0
A1,A127,A125,CHILD,2018-08,70.25,User sub-account of Despesas de representação,Despesas de representação,0
A1,A127,A125,CHILD,2018-09,0.0,User sub-account of Despesas de representação,Despesas de representação,0
A1,A127,A125,CHILD,2018-10,444.5,User sub-account of Despesas de representação,Despesas de representação,0
A1,A127,A125,CHILD,2018-11,12.0,User sub-account of Despesas de representação,Despesas de representação,0
A1,A127,A125,CHILD,2018-12,664.21,User sub-account of Despesas de representação,Despesas de representação,0
A1,A128,A125,CHILD,2017-01,582.15,User sub-account of Despesas de representação,Despesas de representação,0
A1,A128,A125,CHILD,2017-02,1464.05,User sub-account of Despesas de representação,Despesas de representação,0
A1,A128,A125,CHILD,2017-03,956.2,User sub-account of Despesas de representação,Despesas de representação,0
A1,A128,A125,CHILD,2017-04,210.4,User sub-account of Despesas de representação,Despesas de representação,0
A1,A128,A125,CHILD,2017-05,1036.78,User sub-account of Despesas de representação,Despesas de representação,0
A1,A128,A125,CHILD,2017-06,502.4,User sub-account of Despesas de representação,Despesas de representação,0
A1,A128,A125,CHILD,2017-07,1212.9800000000002,User sub-account of Despesas de representação,Despesas de representação,0
A1,A128,A125,CHILD,2017-08,274.6,User sub-account of Despesas de representação,Despesas de representação,0
A1,A128,A125,CHILD,2017-09,939.3,User sub-account of Despesas de representação,Despesas de representação,0
A1,A128,A125,CHILD,2017-10,1024.11,User sub-account of Despesas de representação,Despesas de representação,0
A1,A128,A125,CHILD,2017-11,923.99,User sub-account of Despesas de representação,Despesas de representação,0
A1,A128,A125,CHILD,2017-12,505.06,User sub-account of Despesas de representação,Despesas de representação,0
A1,A128,A125,CHILD,2018-01,196.12,User sub-account of Despesas de representação,Despesas de representação,0
A1,A128,A125,CHILD,2018-02,852.25,User sub-account of Despesas de representação,Despesas de representação,0
A1,A128,A125,CHILD,2018-03,1486.35,User sub-account of Despesas de representação,Despesas de representação,0
A1,A128,A125,CHILD,2018-04,845.85,User sub-account of Despesas de representação,Despesas de representação,0
A1,A128,A125,CHILD,2018-05,893.76,User sub-account of Despesas de representação,Despesas de representação,0
A1,A128,A125,CHILD,2018-06,841.85,User sub-account of Despesas de representação,Despesas de representação,0
A1,A128,A125,CHILD,2018-07,549.3,User sub-account of Despesas de representação,Despesas de representação,0
A1,A128,A125,CHILD,2018-08,309.65,User sub-account of Despesas de representação,Despesas de representação,0
A1,A128,A125,CHILD,2018-09,562.46,User sub-account of Despesas de representação,Despesas de representação,0
A1,A128,A125,CHILD,2018-10,839.52,User sub-account of Despesas de representação,Despesas de representação,0
A1,A128,A125,CHILD,2018-11,986.29,User sub-account of Despesas de representação,Despesas de representação,0
A1,A128,A125,CHILD,2018-12,1386.2400000000002,User sub-account of Despesas de representação,Despesas de representação,0
A1,A129,A98,CHILD,2017-01,2187.59,"Limpeza, higiene e conforto",Serviços diversos,0
A1,A129,A98,CHILD,2017-02,2093.16,"Limpeza, higiene e conforto",Serviços diversos,0
A1,A129,A98,CHILD,2017-03,2096.63,"Limpeza, higiene e conforto",Serviços diversos,0
A1,A129,A98,CHILD,2017-04,1730.9499999999996,"Limpeza, higiene e conforto",Serviços diversos,0
A1,A129,A98,CHILD,2017-05,2002.25,"Limpeza, higiene e conforto",Serviços diversos,0
A1,A129,A98,CHILD,2017-06,4691.27,"Limpeza, higiene e conforto",Serviços diversos,0
A1,A129,A98,CHILD,2017-07,1888.19,"Limpeza, higiene e conforto",Serviços diversos,0
A1,A129,A98,CHILD,2017-08,2176.82,"Limpeza, higiene e conforto",Serviços diversos,0
A1,A129,A98,CHILD,2017-09,1739.88,"Limpeza, higiene e conforto",Serviços diversos,0
A1,A129,A98,CHILD,2017-10,2239.68,"Limpeza, higiene e conforto",Serviços diversos,0
A1,A129,A98,CHILD,2017-11,1962.22,"Limpeza, higiene e conforto",Serviços diversos,0
A1,A129,A98,CHILD,2017-12,1822.13,"Limpeza, higiene e conforto",Serviços diversos,0
A1,A129,A98,CHILD,2018-01,2239.05,"Limpeza, higiene e conforto",Serviços diversos,0
A1,A129,A98,CHILD,2018-02,2278.13,"Limpeza, higiene e conforto",Serviços diversos,0
A1,A129,A98,CHILD,2018-03,2033.09,"Limpeza, higiene e conforto",Serviços diversos,0
A1,A129,A98,CHILD,2018-04,2040.15,"Limpeza, higiene e conforto",Serviços diversos,0
A1,A129,A98,CHILD,2018-05,1960.68,"Limpeza, higiene e conforto",Serviços diversos,0
A1,A129,A98,CHILD,2018-06,2084.87,"Limpeza, higiene e conforto",Serviços diversos,0
A1,A129,A98,CHILD,2018-07,2121.38,"Limpeza, higiene e conforto",Serviços diversos,0
A1,A129,A98,CHILD,2018-08,1811.84,"Limpeza, higiene e conforto",Serviços diversos,0
A1,A129,A98,CHILD,2018-09,2000.18,"Limpeza, higiene e conforto",Serviços diversos,0
A1,A129,A98,CHILD,2018-10,2377.4999999999995,"Limpeza, higiene e conforto",Serviços diversos,0
A1,A129,A98,CHILD,2018-11,1919.51,"Limpeza, higiene e conforto",Serviços diversos,0
A1,A129,A98,CHILD,2018-12,2053.35,"Limpeza, higiene e conforto",Serviços diversos,0
A1,A130,A129,CHILD,2017-01,2187.59,"User sub-account of Limpeza, higiene e conforto","Limpeza, higiene e conforto",0
A1,A130,A129,CHILD,2017-02,2093.16,"User sub-account of Limpeza, higiene e conforto","Limpeza, higiene e conforto",0
A1,A130,A129,CHILD,2017-03,2096.63,"User sub-account of Limpeza, higiene e conforto","Limpeza, higiene e conforto",0
A1,A130,A129,CHILD,2017-04,1730.9499999999996,"User sub-account of Limpeza, higiene e conforto","Limpeza, higiene e conforto",0
A1,A130,A129,CHILD,2017-05,2002.25,"User sub-account of Limpeza, higiene e conforto","Limpeza, higiene e conforto",0
A1,A130,A129,CHILD,2017-06,4691.27,"User sub-account of Limpeza, higiene e conforto","Limpeza, higiene e conforto",0
A1,A130,A129,CHILD,2017-07,1888.19,"User sub-account of Limpeza, higiene e conforto","Limpeza, higiene e conforto",0
A1,A130,A129,CHILD,2017-08,2176.82,"User sub-account of Limpeza, higiene e conforto","Limpeza, higiene e conforto",0
A1,A130,A129,CHILD,2017-09,1739.88,"User sub-account of Limpeza, higiene e conforto","Limpeza, higiene e conforto",0
A1,A130,A129,CHILD,2017-10,2239.68,"User sub-account of Limpeza, higiene e conforto","Limpeza, higiene e conforto",0
A1,A130,A129,CHILD,2017-11,1962.22,"User sub-account of Limpeza, higiene e conforto","Limpeza, higiene e conforto",0
A1,A130,A129,CHILD,2017-12,1822.13,"User sub-account of Limpeza, higiene e conforto","Limpeza, higiene e conforto",0
A1,A130,A129,CHILD,2018-01,2239.05,"User sub-account of Limpeza, higiene e conforto","Limpeza, higiene e conforto",0
A1,A130,A129,CHILD,2018-02,2278.13,"User sub-account of Limpeza, higiene e conforto","Limpeza, higiene e conforto",0
A1,A130,A129,CHILD,2018-03,2033.09,"User sub-account of Limpeza, higiene e conforto","Limpeza, higiene e conforto",0
A1,A130,A129,CHILD,2018-04,2040.15,"User sub-account of Limpeza, higiene e conforto","Limpeza, higiene e conforto",0
A1,A130,A129,CHILD,2018-05,1960.68,"User sub-account of Limpeza, higiene e conforto","Limpeza, higiene e conforto",0
A1,A130,A129,CHILD,2018-06,2084.87,"User sub-account of Limpeza, higiene e conforto","Limpeza, higiene e conforto",0
A1,A130,A129,CHILD,2018-07,2121.38,"User sub-account of Limpeza, higiene e conforto","Limpeza, higiene e conforto",0
A1,A130,A129,CHILD,2018-08,1811.84,"User sub-account of Limpeza, higiene e conforto","Limpeza, higiene e conforto",0
A1,A130,A129,CHILD,2018-09,2000.18,"User sub-account of Limpeza, higiene e conforto","Limpeza, higiene e conforto",0
A1,A130,A129,CHILD,2018-10,2377.4999999999995,"User sub-account of Limpeza, higiene e conforto","Limpeza, higiene e conforto",0
A1,A130,A129,CHILD,2018-11,1919.51,"User sub-account of Limpeza, higiene e conforto","Limpeza, higiene e conforto",0
A1,A130,A129,CHILD,2018-12,2053.35,"User sub-account of Limpeza, higiene e conforto","Limpeza, higiene e conforto",0
A1,A131,A98,CHILD,2016-11,10.0,Outros serviços,Serviços diversos,0
A1,A131,A98,CHILD,2016-12,0.0,Outros serviços,Serviços diversos,0
A1,A131,A98,CHILD,2017-01,3085.04,Outros serviços,Serviços diversos,0
A1,A131,A98,CHILD,2017-02,1405.0099999999998,Outros serviços,Serviços diversos,0
A1,A131,A98,CHILD,2017-03,2505.79,Outros serviços,Serviços diversos,0
A1,A131,A98,CHILD,2017-04,1559.32,Outros serviços,Serviços diversos,0
A1,A131,A98,CHILD,2017-05,794.47,Outros serviços,Serviços diversos,0
A1,A131,A98,CHILD,2017-06,1298.84,Outros serviços,Serviços diversos,0
A1,A131,A98,CHILD,2017-07,1321.48,Outros serviços,Serviços diversos,0
A1,A131,A98,CHILD,2017-08,591.76,Outros serviços,Serviços diversos,0
A1,A131,A98,CHILD,2017-09,1932.92,Outros serviços,Serviços diversos,0
A1,A131,A98,CHILD,2017-10,704.42,Outros serviços,Serviços diversos,0
A1,A131,A98,CHILD,2017-11,1570.72,Outros serviços,Serviços diversos,0
A1,A131,A98,CHILD,2017-12,659.5799999999998,Outros serviços,Serviços diversos,0
A1,A131,A98,CHILD,2018-01,674.45,Outros serviços,Serviços diversos,0
A1,A131,A98,CHILD,2018-02,1841.45,Outros serviços,Serviços diversos,0
A1,A131,A98,CHILD,2018-03,1345.82,Outros serviços,Serviços diversos,0
A1,A131,A98,CHILD,2018-04,1305.55,Outros serviços,Serviços diversos,0
A1,A131,A98,CHILD,2018-05,1317.36,Outros serviços,Serviços diversos,0
A1,A131,A98,CHILD,2018-06,675.3799999999999,Outros serviços,Serviços diversos,0
A1,A131,A98,CHILD,2018-07,4115.12,Outros serviços,Serviços diversos,0
A1,A131,A98,CHILD,2018-08,1649.36,Outros serviços,Serviços diversos,0
A1,A131,A98,CHILD,2018-09,610.49,Outros serviços,Serviços diversos,0
A1,A131,A98,CHILD,2018-10,2130.79,Outros serviços,Serviços diversos,0
A1,A131,A98,CHILD,2018-11,767.5899999999998,Outros serviços,Serviços diversos,0
A1,A131,A98,CHILD,2018-12,1524.03,Outros serviços,Serviços diversos,0
A1,A132,A131,CHILD,2016-11,10.0,User sub-account of Outros serviços,Outros serviços,0
A1,A132,A131,CHILD,2016-12,0.0,User sub-account of Outros serviços,Outros serviços,0
A1,A132,A131,CHILD,2017-01,3085.04,User sub-account of Outros serviços,Outros serviços,0
A1,A132,A131,CHILD,2017-02,1405.0099999999998,User sub-account of Outros serviços,Outros serviços,0
A1,A132,A131,CHILD,2017-03,2505.79,User sub-account of Outros serviços,Outros serviços,0
A1,A132,A131,CHILD,2017-04,1139.32,User sub-account of Outros serviços,Outros serviços,0
A1,A132,A131,CHILD,2017-05,794.47,User sub-account of Outros serviços,Outros serviços,0
A1,A132,A131,CHILD,2017-06,1298.84,User sub-account of Outros serviços,Outros serviços,0
A1,A132,A131,CHILD,2017-07,1321.48,User sub-account of Outros serviços,Outros serviços,0
A1,A132,A131,CHILD,2017-08,591.76,User sub-account of Outros serviços,Outros serviços,0
A1,A132,A131,CHILD,2017-09,1932.92,User sub-account of Outros serviços,Outros serviços,0
A1,A132,A131,CHILD,2017-10,704.42,User sub-account of Outros serviços,Outros serviços,0
A1,A132,A131,CHILD,2017-11,1570.72,User sub-account of Outros serviços,Outros serviços,0
A1,A132,A131,CHILD,2017-12,599.5799999999998,User sub-account of Outros serviços,Outros serviços,0
A1,A132,A131,CHILD,2018-01,674.45,User sub-account of Outros serviços,Outros serviços,0
A1,A132,A131,CHILD,2018-02,1841.45,User sub-account of Outros serviços,Outros serviços,0
A1,A132,A131,CHILD,2018-03,1345.82,User sub-account of Outros serviços,Outros serviços,0
A1,A132,A131,CHILD,2018-04,733.6,User sub-account of Outros serviços,Outros serviços,0
A1,A132,A131,CHILD,2018-05,1317.36,User sub-account of Outros serviços,Outros serviços,0
A1,A132,A131,CHILD,2018-06,675.3799999999999,User sub-account of Outros serviços,Outros serviços,0
A1,A132,A131,CHILD,2018-07,4115.12,User sub-account of Outros serviços,Outros serviços,0
A1,A132,A131,CHILD,2018-08,1649.36,User sub-account of Outros serviços,Outros serviços,0
A1,A132,A131,CHILD,2018-09,610.49,User sub-account of Outros serviços,Outros serviços,0
A1,A132,A131,CHILD,2018-10,1049.34,User sub-account of Outros serviços,Outros serviços,0
A1,A132,A131,CHILD,2018-11,767.5899999999998,User sub-account of Outros serviços,Outros serviços,0
A1,A132,A131,CHILD,2018-12,1524.03,User sub-account of Outros serviços,Outros serviços,0
A1,A133,A131,CHILD,2017-01,-0.0,User sub-account of Outros serviços,Outros serviços,0
A1,A133,A131,CHILD,2017-02,0.0,User sub-account of Outros serviços,Outros serviços,0
A1,A133,A131,CHILD,2017-03,0.0,User sub-account of Outros serviços,Outros serviços,0
A1,A133,A131,CHILD,2017-04,0.0,User sub-account of Outros serviços,Outros serviços,0
A1,A133,A131,CHILD,2017-05,0.0,User sub-account of Outros serviços,Outros serviços,0
A1,A133,A131,CHILD,2017-06,0.0,User sub-account of Outros serviços,Outros serviços,0
A1,A133,A131,CHILD,2017-07,0.0,User sub-account of Outros serviços,Outros serviços,0
A1,A133,A131,CHILD,2017-08,0.0,User sub-account of Outros serviços,Outros serviços,0
A1,A133,A131,CHILD,2017-09,0.0,User sub-account of Outros serviços,Outros serviços,0
A1,A133,A131,CHILD,2017-10,0.0,User sub-account of Outros serviços,Outros serviços,0
A1,A133,A131,CHILD,2017-11,0.0,User sub-account of Outros serviços,Outros serviços,0
A1,A133,A131,CHILD,2017-12,60.0,User sub-account of Outros serviços,Outros serviços,0
A1,A133,A131,CHILD,2018-01,-0.0,User sub-account of Outros serviços,Outros serviços,0
A1,A133,A131,CHILD,2018-02,0.0,User sub-account of Outros serviços,Outros serviços,0
A1,A133,A131,CHILD,2018-03,0.0,User sub-account of Outros serviços,Outros serviços,0
